source_degree	target_degree	n	nnz	sum	sum_of_squares
0	0	34038	0	0.0	0.0
0	1037	93	0	0.0	0.0
0	1180	93	0	0.0	0.0
0	1563	93	0	0.0	0.0
0	1656	93	0	0.0	0.0
0	1658	93	0	0.0	0.0
0	1815	93	0	0.0	0.0
0	1858	93	0	0.0	0.0
0	2055	93	0	0.0	0.0
0	2069	93	0	0.0	0.0
0	2125	93	0	0.0	0.0
0	2285	93	0	0.0	0.0
0	2294	93	0	0.0	0.0
0	2299	93	0	0.0	0.0
0	2436	93	0	0.0	0.0
0	2469	93	0	0.0	0.0
0	2543	93	0	0.0	0.0
0	2545	93	0	0.0	0.0
0	2617	93	0	0.0	0.0
0	2626	93	0	0.0	0.0
0	2642	93	0	0.0	0.0
0	2645	93	0	0.0	0.0
0	2739	93	0	0.0	0.0
0	2812	93	0	0.0	0.0
0	2841	93	0	0.0	0.0
0	2846	93	0	0.0	0.0
0	2869	93	0	0.0	0.0
0	2872	93	0	0.0	0.0
0	3113	93	0	0.0	0.0
0	3210	93	0	0.0	0.0
0	3441	93	0	0.0	0.0
0	3728	93	0	0.0	0.0
0	3845	93	0	0.0	0.0
0	4461	93	0	0.0	0.0
0	4623	93	0	0.0	0.0
0	4939	93	0	0.0	0.0
0	5092	93	0	0.0	0.0
1	0	366	0	0.0	0.0
1	1037	1	0	0.0	0.0
1	1180	1	0	0.0	0.0
1	1563	1	1	3.4479707057919398	11.888501987999367
1	1656	1	0	0.0	0.0
1	1658	1	0	0.0	0.0
1	1815	1	0	0.0	0.0
1	1858	1	1	3.361714646288832	11.301125363072845
1	2055	1	0	0.0	0.0
1	2069	1	0	0.0	0.0
1	2125	1	0	0.0	0.0
1	2285	1	0	0.0	0.0
1	2294	1	0	0.0	0.0
1	2299	1	0	0.0	0.0
1	2436	1	0	0.0	0.0
1	2469	1	1	3.2199530625080484	10.368097724754959
1	2543	1	0	0.0	0.0
1	2545	1	0	0.0	0.0
1	2617	1	0	0.0	0.0
1	2626	1	0	0.0	0.0
1	2642	1	0	0.0	0.0
1	2645	1	0	0.0	0.0
1	2739	1	0	0.0	0.0
1	2812	1	0	0.0	0.0
1	2841	1	0	0.0	0.0
1	2846	1	0	0.0	0.0
1	2869	1	0	0.0	0.0
1	2872	1	0	0.0	0.0
1	3113	1	1	3.1044817361517776	9.637806850099954
1	3210	1	1	3.089202253720519	9.543170564391934
1	3441	1	0	0.0	0.0
1	3728	1	0	0.0	0.0
1	3845	1	1	2.9993600456760556	8.996160683597871
1	4461	1	0	0.0	0.0
1	4623	1	0	0.0	0.0
1	4939	1	1	2.874869087225689	8.264872268685865
1	5092	1	0	0.0	0.0
2	0	366	0	0.0	0.0
2	1037	1	0	0.0	0.0
2	1180	1	0	0.0	0.0
2	1563	1	0	0.0	0.0
2	1656	1	0	0.0	0.0
2	1658	1	0	0.0	0.0
2	1815	1	0	0.0	0.0
2	1858	1	0	0.0	0.0
2	2055	1	0	0.0	0.0
2	2069	1	0	0.0	0.0
2	2125	1	0	0.0	0.0
2	2285	1	1	3.1152083585506887	9.704523117184076
2	2294	1	0	0.0	0.0
2	2299	1	0	0.0	0.0
2	2436	1	0	0.0	0.0
2	2469	1	1	3.0766429409583393	9.46573178614878
2	2543	1	0	0.0	0.0
2	2545	1	0	0.0	0.0
2	2617	1	0	0.0	0.0
2	2626	1	0	0.0	0.0
2	2642	1	0	0.0	0.0
2	2645	1	0	0.0	0.0
2	2739	1	0	0.0	0.0
2	2812	1	1	3.0118962188390173	9.07151883305677
2	2841	1	0	0.0	0.0
2	2846	1	0	0.0	0.0
2	2869	1	0	0.0	0.0
2	2872	1	0	0.0	0.0
2	3113	1	1	2.9613091249139996	8.769351733298917
2	3210	1	1	2.946050319926467	8.67921248753884
2	3441	1	0	0.0	0.0
2	3728	1	0	0.0	0.0
2	3845	1	0	0.0	0.0
2	4461	1	0	0.0	0.0
2	4623	1	0	0.0	0.0
2	4939	1	1	2.7320842169399095	7.464284168452159
2	5092	1	1	2.7169609566023336	7.381876839701468
4	0	732	0	0.0	0.0
4	1037	2	2	5.336137257071139	14.264261893483402
4	1180	2	2	7.7006812374221685	29.979362520742754
4	1563	2	1	2.34961578994964	5.520694360380671
4	1656	2	1	2.5867518819860114	6.691285298958172
4	1658	2	1	2.320661090277782	5.3854678959292634
4	1815	2	2	5.161257295260069	13.50448651230868
4	1858	2	2	7.45500917640666	27.815495797522004
4	2055	2	1	2.4801709147710866	6.151247766476449
4	2069	2	1	2.4768235638198606	6.134654966293315
4	2125	2	1	3.3484249722256774	11.211949794624529
4	2285	2	2	5.936137279626207	18.20241837669916
4	2294	2	2	5.720761879587884	17.33913303295598
4	2299	2	1	3.5577118720784866	12.65731376472821
4	2436	2	2	5.320751258348578	14.332646455943397
4	2469	2	1	2.3898018140082717	5.711152710237227
4	2543	2	2	5.752959128441821	17.717568963434545
4	2545	2	1	3.2349875350666792	10.46514435203679
4	2617	2	2	5.854239981265771	17.776609538504914
4	2626	2	2	4.685148289123443	10.975880672819962
4	2642	2	1	3.2163437090521296	10.34486685475921
4	2645	2	2	4.414876032896281	9.771862369996324
4	2739	2	1	2.847654245125355	8.109134699780455
4	2812	2	0	0.0	0.0
4	2841	2	1	2.2870679113033923	5.230679630913661
4	2846	2	2	6.20868795360783	19.29327912679079
4	2869	2	1	3.394663398773506	11.523739590972493
4	2872	2	1	2.3155608969887176	5.361822267663195
4	3113	2	1	2.013954009638858	4.056010752940434
4	3210	2	2	5.380384840431578	14.842573772271614
4	3441	2	2	4.159119502553017	8.675063219120936
4	3728	2	1	2.6947223352881764	7.261528464300963
4	3845	2	1	2.8563432521074614	8.158696773859829
4	4461	2	1	3.0710609770955335	9.431415525038974
4	4623	2	2	6.426764959335399	21.308493162936358
4	4939	2	2	4.997292082362241	12.510201575107804
4	5092	2	2	5.38591801765697	14.524239148103174
5	0	366	0	0.0	0.0
5	1037	1	0	0.0	0.0
5	1180	1	0	0.0	0.0
5	1563	1	0	0.0	0.0
5	1656	1	0	0.0	0.0
