41534	Gene::134391
14255	Gene::55207
16608	Gene::55105
5599	Gene::340665
9959	Gene::92126
2191	Gene::92129
14693	Gene::285282
7235	Gene::59067
7797	Gene::84254
20600	Gene::84253
1585	Gene::121536
13701	Gene::84251
12097	Gene::101241878
38401	Gene::644994
17896	Gene::11123
11918	Gene::11122
34693	Gene::11120
8589	Gene::11127
13866	Gene::11126
12104	Gene::11124
11291	Gene::11129
7118	Gene::11128
16221	Gene::140596
42411	Gene::140597
37893	Gene::728747
8070	Gene::100506049
40257	Gene::102724594
10669	Gene::283899
38387	Gene::283897
12612	Gene::23597
16441	Gene::83716
19797	Gene::201134
38880	Gene::83714
24486	Gene::83719
37549	Gene::80352
2861	Gene::80351
8276	Gene::256957
37795	Gene::54849
19691	Gene::54848
13515	Gene::54843
38396	Gene::54841
561	Gene::54840
11461	Gene::54847
11341	Gene::54845
7107	Gene::10293
6544	Gene::10290
3111	Gene::10291
8442	Gene::10296
6647	Gene::10297
11712	Gene::10294
11803	Gene::10295
7669	Gene::10298
2759	Gene::10299
4994	Gene::10265
14711	Gene::401409
626	Gene::285643
3447	Gene::10744
27066	Gene::10745
2274	Gene::10746
7353	Gene::10747
27065	Gene::10741
16320	Gene::10742
5002	Gene::10743
13590	Gene::10749
12428	Gene::87769
660	Gene::84154
7650	Gene::84152
11444	Gene::84153
13230	Gene::144453
2146	Gene::84159
1297	Gene::144455
6550	Gene::129685
40750	Gene::129684
38007	Gene::375190
27119	Gene::85406
12520	Gene::85409
27839	Gene::8269
5655	Gene::147372
10859	Gene::8260
14172	Gene::8266
40940	Gene::283337
4161	Gene::7520
4638	Gene::7525
2485	Gene::7529
2094	Gene::7528
38360	Gene::652968
13231	Gene::146429
38044	Gene::445571
1540	Gene::100128927
7316	Gene::400410
14082	Gene::5630
7364	Gene::653361
37002	Gene::254050
42853	Gene::170062
12678	Gene::129303
26693	Gene::170067
42495	Gene::145447
27525	Gene::100288814
17473	Gene::10489
14413	Gene::7007
3683	Gene::7001
3953	Gene::202374
11071	Gene::7003
4286	Gene::10487
15581	Gene::79295
15580	Gene::79290
39336	Gene::100526740
963	Gene::27243
7057	Gene::27242
3972	Gene::374973
38006	Gene::374977
15229	Gene::119765
15228	Gene::119764
1034	Gene::144715
7370	Gene::144717
2800	Gene::27246
37708	Gene::159119
14197	Gene::256471
14106	Gene::83715
38241	Gene::151903
6133	Gene::221322
19190	Gene::79651
7149	Gene::24145
3759	Gene::24144
6145	Gene::24147
14216	Gene::24146
5517	Gene::24140
3103	Gene::24148
5011	Gene::124976
42632	Gene::386746
12232	Gene::124975
26793	Gene::23248
42539	Gene::23247
4072	Gene::23246
19187	Gene::23245
956	Gene::23244
9644	Gene::23243
4120	Gene::23242
843	Gene::23241
8762	Gene::23240
4558	Gene::575
15059	Gene::576
4238	Gene::577
7414	Gene::570
1340	Gene::571
3671	Gene::572
11763	Gene::573
3672	Gene::578
1971	Gene::579
42141	Gene::126075
27170	Gene::57128
37020	Gene::54842
3119	Gene::1653
12446	Gene::1652
6807	Gene::1650
3526	Gene::1656
1622	Gene::1655
5838	Gene::1654
3750	Gene::1659
39202	Gene::199777
11100	Gene::6924
2052	Gene::6926
8906	Gene::6927
19135	Gene::6920
6399	Gene::6921
6400	Gene::6923
2053	Gene::6928
2054	Gene::6929
12187	Gene::79734
13762	Gene::79735
4781	Gene::79736
13972	Gene::79730
11430	Gene::79731
2120	Gene::79733
7486	Gene::79738
17666	Gene::79739
9750	Gene::4166
12211	Gene::91147
27649	Gene::56650
44280	Gene::55088
9457	Gene::55089
15066	Gene::55084
36846	Gene::55086
8706	Gene::55080
7330	Gene::55081
32619	Gene::55082
4532	Gene::55083
5818	Gene::10509
2248	Gene::51602
4287	Gene::10500
5817	Gene::10501
1559	Gene::10507
4288	Gene::10505
1809	Gene::3725
1811	Gene::3727
1810	Gene::3726
1808	Gene::3720
9617	Gene::167127
12972	Gene::116337
27399	Gene::100131902
8003	Gene::3728
43246	Gene::222008
7860	Gene::342574
39919	Gene::55628
2598	Gene::55629
29800	Gene::55620
38259	Gene::90231
33256	Gene::55622
44566	Gene::55623
9826	Gene::55624
12053	Gene::55625
4016	Gene::55626
10167	Gene::55627
38221	Gene::131831
3277	Gene::220134
17923	Gene::80306
15312	Gene::219493
5538	Gene::1734
12421	Gene::1735
11525	Gene::283130
2239	Gene::1736
9619	Gene::1737
2104	Gene::7727
17784	Gene::7726
8413	Gene::7728
5949	Gene::8711
7275	Gene::8710
13874	Gene::8712
13330	Gene::8714
7906	Gene::8717
7804	Gene::8718
11764	Gene::5768
10711	Gene::5763
4931	Gene::5764
42124	Gene::283685
8370	Gene::147179
665	Gene::3921
6899	Gene::3920
36918	Gene::27351
8383	Gene::27350
14243	Gene::27352
6711	Gene::5499
12897	Gene::5498
7218	Gene::5495
1924	Gene::5494
11945	Gene::5496
15917	Gene::5493
14569	Gene::10887
10437	Gene::10886
4085	Gene::10885
11491	Gene::10884
15646	Gene::10882
26892	Gene::10881
27683	Gene::10880
12437	Gene::126129
37726	Gene::284485
12576	Gene::284486
3330	Gene::51530
5522	Gene::51531
27329	Gene::51533
13716	Gene::51534
15914	Gene::51535
3167	Gene::51537
3994	Gene::51538
13974	Gene::84883
5571	Gene::84881
37033	Gene::84886
12065	Gene::84885
12083	Gene::84888
9469	Gene::84889
38400	Gene::643236
15128	Gene::3590
42418	Gene::400658
8902	Gene::389692
11726	Gene::134218
37443	Gene::84775
14485	Gene::170261
11990	Gene::84779
36463	Gene::55297
1626	Gene::167826
31581	Gene::80256
39054	Gene::80255
1171	Gene::80254
9216	Gene::442721
37975	Gene::80258
1997	Gene::639
9132	Gene::638
7318	Gene::637
3039	Gene::636
1509	Gene::635
5722	Gene::634
7626	Gene::633
5175	Gene::632
6215	Gene::631
40552	Gene::58160
37993	Gene::147694
13486	Gene::112752
37013	Gene::388780
2774	Gene::148581
15425	Gene::343563
11502	Gene::140032
41975	Gene::140831
7527	Gene::4068
9213	Gene::3352
4487	Gene::4067
22439	Gene::151011
16682	Gene::135656
13659	Gene::4065
37365	Gene::130827
1729	Gene::26137
37935	Gene::387638
6908	Gene::4064
37621	Gene::152065
2365	Gene::3357
13164	Gene::81614
27200	Gene::81615
6507	Gene::81616
14247	Gene::81617
3400	Gene::81610
10975	Gene::81611
13035	Gene::3359
16758	Gene::81618
13998	Gene::81619
12367	Gene::405753
8642	Gene::28962
10657	Gene::221120
38438	Gene::619279
16263	Gene::646658
14037	Gene::221692
14452	Gene::4168
26705	Gene::153339
13178	Gene::89822
15302	Gene::219447
38363	Gene::728841
15245	Gene::124538
37240	Gene::338620
37916	Gene::100130613
27609	Gene::85403
5488	Gene::54112
6231	Gene::85407
2178	Gene::8726
14686	Gene::255426
17521	Gene::339976
7594	Gene::339977
20542	Gene::267012
40532	Gene::285180
7022	Gene::931
28488	Gene::932
8804	Gene::8723
6563	Gene::26173
40289	Gene::90139
14903	Gene::727905
3947	Gene::139741
13179	Gene::90134
15538	Gene::403282
12965	Gene::113655
37493	Gene::114926
38374	Gene::114928
38546	Gene::8263
16929	Gene::148003
13602	Gene::152503
15317	Gene::219873
15316	Gene::219870
15318	Gene::219874
15319	Gene::219875
9998	Gene::648791
1839	Gene::430
5285	Gene::433
13662	Gene::432
884	Gene::435
10296	Gene::434
13283	Gene::439
11542	Gene::438
4315	Gene::1284
4316	Gene::1285
4317	Gene::1286
4319	Gene::1287
4312	Gene::1280
4313	Gene::1281
4314	Gene::1282
18187	Gene::1288
4320	Gene::1289
39320	Gene::448834
15913	Gene::448835
38293	Gene::448831
39589	Gene::340543
39861	Gene::340542
4450	Gene::340547
37944	Gene::642891
3610	Gene::2395
2281	Gene::115727
11068	Gene::6882
10958	Gene::6881
4113	Gene::6880
15043	Gene::6887
2047	Gene::6886
2481	Gene::6885
11069	Gene::6884
9877	Gene::6888
3194	Gene::2645
5369	Gene::2644
3963	Gene::2647
926	Gene::2646
7710	Gene::2641
8234	Gene::2643
9271	Gene::2642
1736	Gene::2649
6564	Gene::2648
11889	Gene::6775
2040	Gene::6774
3161	Gene::6777
3160	Gene::6776
3681	Gene::6770
4029	Gene::6773
2039	Gene::6772
15590	Gene::79501
5305	Gene::6779
607	Gene::6778
27639	Gene::166647
15594	Gene::81050
38326	Gene::163033
10543	Gene::6783
41200	Gene::94115
8428	Gene::3118
8318	Gene::3119
8600	Gene::3112
7174	Gene::3113
4441	Gene::3110
8599	Gene::3111
43538	Gene::643853
8427	Gene::3117
7175	Gene::3115
29194	Gene::112611
43546	Gene::729085
37866	Gene::8030
9151	Gene::8031
11616	Gene::8034
14467	Gene::8036
4240	Gene::8038
8643	Gene::29887
13510	Gene::29886
3544	Gene::29883
1052	Gene::29882
10138	Gene::29881
9709	Gene::29880
18209	Gene::29889
26733	Gene::29888
40619	Gene::7916
3509	Gene::7917
5422	Gene::7915
10804	Gene::7913
41436	Gene::7918
3147	Gene::7919
16264	Gene::80863
38537	Gene::80864
27651	Gene::83986
3068	Gene::83987
9507	Gene::83985
42874	Gene::83982
9154	Gene::83983
9290	Gene::83988
33701	Gene::83989
12636	Gene::143888
