Molecular Function::GO:0001227	40593
Side Effect::C0877635	35741
Side Effect::C0877634	31200
Gene::134391	41534
Side Effect::C0877639	34597
Molecular Function::GO:0001228	38851
Side Effect::C0023223	35700
Gene::55205	37647
Gene::92126	9959
Gene::84256	43109
Molecular Function::GO:0001223	42378
Gene::92129	2191
Gene::84255	13326
Gene::80022	37032
Gene::59067	7235
Gene::55106	44553
Molecular Function::GO:0001221	42377
Gene::55101	37421
Gene::121536	1585
Gene::55103	14721
Gene::84250	10746
Gene::11123	17896
Gene::11122	11918
Gene::11120	34693
Gene::11127	8589
Gene::11126	13866
Gene::11124	12104
Gene::11129	11291
Gene::11128	7118
Side Effect::C0877183	36179
Side Effect::C0852967	33203
Cellular Component::GO:0033256	28141
Cellular Component::GO:0033257	28142
Gene::140596	16221
Gene::140597	42411
Gene::728747	37893
Gene::100506049	8070
Gene::102724594	40257
Gene::283899	10669
Gene::283897	38387
Side Effect::C2607914	30906
Gene::83716	16441
Gene::83715	14106
Gene::83714	38880
Gene::83719	24486
Side Effect::C0023473	32084
Compound::DB00306	31785
Gene::80352	37549
Side Effect::C0023474	34542
Gene::80351	2861
Gene::338662	15408
Side Effect::C0018418	28893
Gene::54849	37795
Gene::54848	19691
Gene::54843	13515
Side Effect::C0857144	36178
Gene::54841	38396
Gene::54840	561
Gene::54847	11461
Gene::54845	11341
Gene::10293	7107
Gene::10290	6544
Gene::10291	3111
Gene::10296	8442
Gene::10297	6647
Gene::10294	11712
Gene::10295	11803
Molecular Function::GO:0016708	41831
Molecular Function::GO:0016709	41273
Gene::10298	7669
Gene::10299	2759
Pathway::PC7_1821	39947
Biological Process::GO:0060374	23076
Biological Process::GO:0060375	23077
Biological Process::GO:0060372	23074
Biological Process::GO:0060373	23075
Biological Process::GO:0060370	23072
Biological Process::GO:0060371	23073
Molecular Function::GO:0031014	44773
Biological Process::GO:0060379	23078
Gene::401409	14711
Biological Process::GO:0035303	19759
Biological Process::GO:0035305	19761
Biological Process::GO:0035304	19760
Biological Process::GO:0035307	19763
Biological Process::GO:0035306	19762
Biological Process::GO:0035308	19764
Side Effect::C0857493	34945
Side Effect::C0857496	32276
Side Effect::C0857495	36388
Side Effect::C0857494	32275
Gene::10744	3447
Gene::10745	27066
Gene::10746	2274
Gene::10747	7353
Gene::10741	27065
Gene::10742	16320
Gene::10743	5002
Gene::10749	13590
Biological Process::GO:0030878	18510
Biological Process::GO:0030879	18511
Side Effect::C1262168	32388
Gene::87769	12428
Side Effect::C1262165	29702
Side Effect::C0276143	32727
Side Effect::C0276141	31344
Molecular Function::GO:0004850	42637
Pathway::PC7_4102	41967
Molecular Function::GO:0015056	42387
Gene::84154	660
Gene::84152	7650
Gene::84153	11444
Gene::144453	13230
Biological Process::GO:0032655	19066
Biological Process::GO:0032652	19064
Gene::84159	2146
Gene::144455	1297
Biological Process::GO:0032651	19063
Biological Process::GO:0008206	15726
Biological Process::GO:0008207	15727
Biological Process::GO:0008202	15723
Biological Process::GO:0008203	15725
Biological Process::GO:2000152	26230
Biological Process::GO:2000156	26231
Biological Process::GO:0008209	15728
Gene::129685	6550
Cellular Component::GO:0016593	27744
Gene::375190	38007
Gene::85403	27609
Pathway::PC7_6814	40931
Pathway::PC7_6813	40325
Pathway::PC7_6812	40930
Gene::85407	6231
Gene::85406	27119
Gene::85409	12520
Side Effect::C0860210	31532
Pathway::PC7_6818	40712
Biological Process::GO:0034551	19611
Side Effect::C0020542	30405
Side Effect::C0020541	33107
Side Effect::C0025193	31271
Side Effect::C0020540	35920
Side Effect::C0020546	30440
Gene::8269	27839
Gene::147372	5655
Biological Process::GO:0036023	19989
Biological Process::GO:0036022	19988
Side Effect::C0542224	32822
Biological Process::GO:0072179	24285
Biological Process::GO:0072178	24284
Biological Process::GO:0072177	24283
Gene::8260	10859
Biological Process::GO:0072175	24281
Biological Process::GO:0072174	24280
Biological Process::GO:0072173	24279
Biological Process::GO:0072172	24278
Biological Process::GO:0072171	24277
Gene::8266	14172
Cellular Component::GO:0090545	28650
Cellular Component::GO:0090544	28649
Cellular Component::GO:0090543	28648
Side Effect::C0235648	35346
Biological Process::GO:0033015	19260
Biological Process::GO:0033014	19259
Biological Process::GO:0033013	19258
Side Effect::C0235649	35193
Gene::283337	40940
Molecular Function::GO:0046624	39532
Molecular Function::GO:0046625	39533
Gene::7520	4161
Gene::7525	4638
Gene::7529	2485
Gene::7528	2094
Side Effect::C0150077	31027
Side Effect::C0155001	35184
Side Effect::C0031099	30535
Side Effect::C0155003	29722
Side Effect::C0235641	33363
Molecular Function::GO:0005049	41496
Molecular Function::GO:0005048	41360
Side Effect::C1141948	36269
Compound::DB00279	29562
Molecular Function::GO:0005044	40057
Molecular Function::GO:0005041	43370
Compound::DB00278	32317
Side Effect::C0743300	36160
Pathway::PC7_4415	39512
Gene::652968	38360
Pathway::PC7_4417	41107
Pathway::PC7_4416	38926
Compound::DB00275	30054
Pharmacologic Class::N0000000202	35147
Side Effect::C0241075	30598
Biological Process::GO:1904354	26013
Biological Process::GO:1904355	26014
Biological Process::GO:1904356	26015
Biological Process::GO:1904357	26016
Biological Process::GO:1904350	26010
Gene::146429	13231
Biological Process::GO:1904352	26011
Biological Process::GO:1904353	26012
Compound::DB00271	32217
Biological Process::GO:1904358	26017
Compound::DB00270	32205
Cellular Component::GO:0002178	26922
Compound::DB00272	32230
Gene::91862	7655
Side Effect::C0848383	36436
Pathway::WP678_r71506	42290
Biological Process::GO:0030097	18261
Molecular Function::GO:0004798	42203
Biological Process::GO:0030091	18260
Molecular Function::GO:0004794	41421
Molecular Function::GO:0050664	42665
Molecular Function::GO:0004797	44771
Molecular Function::GO:0050661	42441
Molecular Function::GO:0004791	40876
Biological Process::GO:0030098	18262
Biological Process::GO:0030099	18263
Side Effect::C0854431	35070
Cellular Component::GO:0005784	27222
Side Effect::C0854438	35524
Disease::DOID:1192	101
Cellular Component::GO:0042612	28310
Cellular Component::GO:0042613	28311
Gene::51406	27096
Gene::2177	3467
Pathway::WP2374_r73668	39845
Gene::400410	7316
Biological Process::GO:0002430	8536
Biological Process::GO:0002433	8539
Biological Process::GO:0002432	8538
Biological Process::GO:0002437	8540
Gene::9191	7433
Biological Process::GO:0002439	8545
Gene::653361	7364
Side Effect::C0206093	35473
Cellular Component::GO:0044754	28416
Cellular Component::GO:0044753	28415
Side Effect::C0031256	29451
Gene::9194	13335
Symptom::D014826	37075
Side Effect::C0231529	31765
Symptom::D023341	37567
Side Effect::C0231528	29018
Side Effect::C0278134	29489
Side Effect::C0040136	30781
Gene::9197	13188
Gene::129303	12678
Gene::170067	26693
Gene::5639	44351
Biological Process::GO:1902211	25449
Biological Process::GO:0006538	12385
Gene::83888	44096
Gene::5638	38195
Biological Process::GO:0006534	12382
Biological Process::GO:0006536	12383
Biological Process::GO:0006537	12384
Biological Process::GO:0006531	12379
Biological Process::GO:0006532	12380
Biological Process::GO:0006533	12381
Side Effect::C0750394	30029
Molecular Function::GO:0032404	41679
Side Effect::C0041974	32594
Molecular Function::GO:0032403	38621
Molecular Function::GO:0048406	44363
Side Effect::C0041428	35468
Biological Process::GO:2000978	26569
Cellular Component::GO:0043256	28362
Biological Process::GO:2000974	26567
Biological Process::GO:2000977	26568
Biological Process::GO:2000973	26566
Biological Process::GO:0043094	20606
Biological Process::GO:0043096	20607
Biological Process::GO:0043097	20608
Biological Process::GO:0043090	20603
Biological Process::GO:0043091	20604
Biological Process::GO:0043092	20605
Side Effect::C0852875	32495
Biological Process::GO:0061187	23451
Biological Process::GO:0061184	23450
Side Effect::C0852879	30647
Biological Process::GO:0061182	23448
Biological Process::GO:0061183	23449
Biological Process::GO:0061180	23446
Biological Process::GO:0061181	23447
Side Effect::C0854679	32641
Biological Process::GO:0031329	18627
Gene::7004	5198
Gene::145447	42495
Gene::100288814	27525
Gene::7006	7782
Gene::10488	5816
Biological Process::GO:0010424	16481
Gene::202374	3953
Pharmacologic Class::N0000000070	30060
Biological Process::GO:0070433	23698
Biological Process::GO:0009755	16311
Biological Process::GO:0009756	16315
Biological Process::GO:0009750	16309
Biological Process::GO:0009753	16310
Biological Process::GO:0071464	24018
Biological Process::GO:0015838	17199
Biological Process::GO:0071466	24019
Biological Process::GO:0071467	24020
Biological Process::GO:0071460	24015
Biological Process::GO:0071461	24016
Biological Process::GO:0071462	24017
Biological Process::GO:1902966	25644
Biological Process::GO:1902969	25645
Gene::7008	21878
Gene::79295	15581
Biological Process::GO:0071468	24021
Biological Process::GO:0071469	24022
Biological Process::GO:0015837	17198
Gene::79290	15580
Cellular Component::GO:0000835	26844
Cellular Component::GO:0000836	26845
Biological Process::GO:0019100	17766
Molecular Function::GO:0008650	41953
Gene::100526740	39336
Molecular Function::GO:0008656	40231
Side Effect::C0033774	28953
Side Effect::C0033775	31282
Side Effect::C0541798	31364
Side Effect::C0541799	29758
Gene::374973	3972
Gene::374977	38006
Gene::119765	15229
Gene::119764	15228
Gene::144715	1034
Gene::144717	7370
Side Effect::C0033771	30773
Gene::159119	37708
Side Effect::C0376175	29492
Pathway::PC7_6670	42339
Gene::256471	14197
Gene::201134	19797
Molecular Function::GO:0004497	40110
Gene::221322	6133
Biological Process::GO:0006685	12763
Gene::79656	37193
Disease::DOID:3121	77
Biological Process::GO:0003093	9319
Biological Process::GO:1901739	25343
Side Effect::C0023470	33704
Gene::79652	7871
Biological Process::GO:0003096	9322
Gene::79650	11377
Gene::24145	7149
Gene::24144	3759
Gene::24147	6145
Gene::24146	14216
Biological Process::GO:0050771	22118
Gene::24140	5517
Biological Process::GO:0050773	22120
Biological Process::GO:0050772	22119
Biological Process::GO:0050779	22144
Gene::24148	3103
Side Effect::C0159028	31945
Side Effect::C0032231	30155
Biological Process::GO:1903336	25764
Gene::124976	5011
Gene::386746	42632
Gene::124975	12232
Molecular Function::GO:0005548	39500
Side Effect::C0015523	36183
Gene::23248	26793
Gene::23247	42539
Gene::23246	4072
Gene::23245	19187
Gene::23244	956
Gene::23243	9644
Gene::23242	4120
Gene::23241	843
Gene::23240	8762
Side Effect::C0240066	29483
Side Effect::C0919661	30035
Side Effect::C0919662	36058
Side Effect::C0919666	32362
Gene::575	4558
Gene::576	15059
Gene::577	4238
Gene::570	7414
Gene::571	1340
Gene::572	3671
Gene::573	11763
Gene::578	3672
Gene::579	1971
Biological Process::GO:2000425	26366
Cellular Component::GO:0033011	28123
Cellular Component::GO:0033017	28124
Cellular Component::GO:0033018	28125
Gene::126075	42141
Side Effect::C0034040	34928
Gene::57128	27170
Side Effect::C0520821	35026
Biological Process::GO:0003285	9415
Biological Process::GO:0003284	9414
Biological Process::GO:0003281	9412
Biological Process::GO:0003283	9413
Gene::54842	37020
Biological Process::GO:0003289	9416
Biological Process::GO:0048609	21921
Gene::1653	3119
Gene::1652	12446
Gene::1650	6807
Symptom::D059373	37139
Gene::1656	3526
Gene::1655	1622
Gene::1654	5838
Gene::1659	3750
Gene::199777	39202
Gene::6924	11100
Biological Process::GO:0002889	9011
Gene::6926	2052
Gene::6927	8906
Gene::6920	19135
Gene::6921	6399
Gene::6923	6400
Biological Process::GO:0002880	9004
Biological Process::GO:0002883	9005
Gene::6928	2053
Gene::6929	2054
Biological Process::GO:0002886	9008
Biological Process::GO:0002887	9009
Gene::79734	12187
Gene::79735	13762
Gene::79736	4781
Side Effect::C0004601	30743
Gene::79730	13972
Gene::79731	11430
Gene::79733	2120
Molecular Function::GO:0031691	44274
Molecular Function::GO:0031690	42605
Molecular Function::GO:0070698	44282
Molecular Function::GO:0031692	42606
Gene::79738	7486
Gene::79739	17666
Biological Process::GO:0019482	17865
Biological Process::GO:0019483	17866
Side Effect::C0264523	35736
Side Effect::C0264522	36438
Biological Process::GO:1990542	26152
Pathway::WP325_r71223	40814
Molecular Function::GO:0016706	40771
Side Effect::C0235546	30972
Side Effect::C0812470	35577
Pathway::PC7_1629	39748
Gene::91147	12211
Biological Process::GO:1903541	25826
Molecular Function::GO:0004969	41657
Side Effect::C0206063	32519
Side Effect::C0920157	35642
Molecular Function::GO:0004962	42985
Biological Process::GO:1903543	25827
Molecular Function::GO:0004967	43667
Molecular Function::GO:0004966	43605
Molecular Function::GO:0004965	42824
Gene::56650	27649
Biological Process::GO:1903608	25846
Gene::55088	44280
Gene::55089	9457
Gene::285888	41799
Gene::55084	15066
Gene::55086	36846
Gene::55080	8706
Gene::55081	7330
Gene::55082	32619
Gene::55083	4532
Gene::10509	5818
Pathway::PC7_6886	44073
Molecular Function::GO:0042285	42012
Gene::56654	30230
Gene::10500	4287
Gene::10501	5817
Gene::10507	1559
Gene::10505	4288
Side Effect::C0274714	34935
Cellular Component::GO:0032059	28069
Gene::3725	1809
Biological Process::GO:0051259	22390
Gene::3727	1811
Gene::3726	1810
Gene::3720	1808
Gene::167127	9617
Gene::116337	12972
Gene::100131902	27399
Gene::3728	8003
Gene::222008	43246
Molecular Function::GO:0005277	44726
Gene::130026	37830
Molecular Function::GO:0005338	40120
Side Effect::C0023903	32555
Cellular Component::GO:0070652	28557
Gene::342574	7860
Gene::255798	42630
Gene::55628	39919
Gene::55629	2598
Compound::DB01265	31825
Molecular Function::GO:0005350	44152
Side Effect::C0085932	29311
Gene::55620	29800
Gene::55621	5526
Gene::55622	33256
Gene::90233	38148
Gene::55624	9826
Gene::55625	12053
Gene::55626	4016
Gene::55627	10167
Gene::131831	38221
Side Effect::C0238198	32178
Biological Process::GO:0052041	22714
Biological Process::GO:0052040	22713
Biological Process::GO:0052042	22715
Compound::DB01264	34881
Cellular Component::GO:0031501	28019
Cellular Component::GO:0031502	28020
Side Effect::C0476280	30836
Molecular Function::GO:0001871	40056
Molecular Function::GO:0001875	43480
Symptom::D052245	37294
Side Effect::C0595939	29187
Anatomy::UBERON:0001017	188
Anatomy::UBERON:0001016	187
Anatomy::UBERON:0001011	185
Anatomy::UBERON:0001013	186
Side Effect::C2242588	29406
Side Effect::C0269806	35546
Molecular Function::GO:0008519	41774
Side Effect::C2242583	33070
Side Effect::C2242582	33084
Molecular Function::GO:0008514	39417
Molecular Function::GO:0008513	44729
Molecular Function::GO:0008510	44629
Molecular Function::GO:0008511	44722
Biological Process::GO:0044240	20917
Biological Process::GO:0051965	22697
Biological Process::GO:0044241	20918
Gene::283130	11525
Biological Process::GO:0044242	20919
Pathway::WP2035_r78536	41210
Biological Process::GO:0044243	20920
Gene::7727	2104
Gene::7726	17784
Gene::7728	8413
Pathway::WP2526_r82681	41824
Gene::1731	22440
Gene::8711	5949
Gene::8710	7275
Gene::8712	13874
Gene::8715	27120
Gene::8714	13330
Gene::8717	7906
Biological Process::GO:0032241	18844
Gene::8718	7804
Biological Process::GO:0032242	18845
Compound::DB00426	33560
Gene::5768	11764
Molecular Function::GO:0020037	39434
Gene::5763	10711
Gene::5764	4931
Side Effect::C2945586	30689
Gene::283685	42124
Pathway::PC7_4658	42550
Side Effect::C0038506	32023
Pathway::PC7_4655	40604
Pathway::PC7_4653	41818
Pathway::PC7_3680	42995
Pathway::PC7_3682	40069
Molecular Function::GO:0071885	42586
Biological Process::GO:0006333	11015
Gene::147179	8370
Side Effect::C0496901	29046
